tau_1,tau_2,tau_3,gamma_1,gamma_2,gamma_3,alpha,iters,time_s,PhiI,Finf,oneR2_het,p_star,mu_1,mu_2,mu_3,pr_gap,converged,init
3.0,3.0,3.0,50.0,50.0,50.0,A6,407,15.46,9.778e-07,2.291e-04,2.969258e-06,0.7685248549,0.76852488,0.76852482,0.76852488,0.000000,1,cold
3.0,3.0,3.0,49.0,49.0,49.0,P1.0,1283,39.12,9.940e-07,1.726e-06,9.989239e-04,0.6777312916,0.68855621,0.68968431,0.68855621,-0.001128,1,warm
3.0,3.0,3.0,48.0,48.0,48.0,P1.0,1,0.06,9.734e-07,1.762e-06,9.989245e-04,0.6777312935,0.68855622,0.68968432,0.68855622,-0.001128,1,warm
3.0,3.0,3.0,47.0,47.0,47.0,P1.0,1,0.06,9.573e-07,1.799e-06,9.989251e-04,0.6777312986,0.68855622,0.68968433,0.68855622,-0.001128,1,warm
3.0,3.0,3.0,46.0,46.0,46.0,P1.0,1,0.06,9.418e-07,1.838e-06,9.989256e-04,0.6777313070,0.68855624,0.68968434,0.68855624,-0.001128,1,warm
3.0,3.0,3.0,45.0,45.0,45.0,P1.0,1,0.06,9.260e-07,1.879e-06,9.989260e-04,0.6777313185,0.68855625,0.68968435,0.68855625,-0.001128,1,warm
3.0,3.0,3.0,44.0,44.0,44.0,P1.0,1,0.06,9.096e-07,1.922e-06,9.989262e-04,0.6777313328,0.68855627,0.68968436,0.68855627,-0.001128,1,warm
3.0,3.0,3.0,43.0,43.0,43.0,P1.0,1,0.06,8.926e-07,1.967e-06,9.989264e-04,0.6777313495,0.68855629,0.68968438,0.68855629,-0.001128,1,warm
3.0,3.0,3.0,42.0,42.0,42.0,P1.0,1,0.06,8.751e-07,2.013e-06,9.989265e-04,0.6777313683,0.68855631,0.68968440,0.68855631,-0.001128,1,warm
3.0,3.0,3.0,41.0,41.0,41.0,P1.0,1,0.06,8.572e-07,2.063e-06,9.989265e-04,0.6777313893,0.68855634,0.68968442,0.68855634,-0.001128,1,warm
3.0,3.0,3.0,40.0,40.0,40.0,P1.0,1,0.06,8.391e-07,2.114e-06,9.989265e-04,0.6777314121,0.68855636,0.68968444,0.68855636,-0.001128,1,warm
3.0,3.0,3.0,39.0,39.0,39.0,P1.0,1,0.06,8.208e-07,2.168e-06,9.989263e-04,0.6777314368,0.68855639,0.68968446,0.68855639,-0.001128,1,warm
3.0,3.0,3.0,38.0,38.0,38.0,P1.0,1,0.06,8.023e-07,2.225e-06,9.989261e-04,0.6777314633,0.68855642,0.68968448,0.68855642,-0.001128,1,warm
3.0,3.0,3.0,37.0,37.0,37.0,P1.0,1,0.06,7.837e-07,2.286e-06,9.989258e-04,0.6777314916,0.68855646,0.68968451,0.68855646,-0.001128,1,warm
3.0,3.0,3.0,36.0,36.0,36.0,P1.0,1,0.06,7.651e-07,2.349e-06,9.989253e-04,0.6777315218,0.68855649,0.68968453,0.68855649,-0.001128,1,warm
3.0,3.0,3.0,35.0,35.0,35.0,P1.0,1,0.06,7.465e-07,2.416e-06,9.989248e-04,0.6777315539,0.68855653,0.68968456,0.68855653,-0.001128,1,warm
3.0,3.0,3.0,34.0,34.0,34.0,P1.0,1,0.06,7.279e-07,2.487e-06,9.989242e-04,0.6777315880,0.68855657,0.68968459,0.68855657,-0.001128,1,warm
3.0,3.0,3.0,33.0,33.0,33.0,P1.0,1,0.06,7.092e-07,2.563e-06,9.989235e-04,0.6777316241,0.68855661,0.68968462,0.68855661,-0.001128,1,warm
3.0,3.0,3.0,32.0,32.0,32.0,P1.0,1,0.06,6.906e-07,2.643e-06,9.989227e-04,0.6777316625,0.68855666,0.68968466,0.68855666,-0.001128,1,warm
3.0,3.0,3.0,31.0,31.0,31.0,P1.0,1,0.06,6.720e-07,2.728e-06,9.989218e-04,0.6777317031,0.68855671,0.68968469,0.68855671,-0.001128,1,warm
3.0,3.0,3.0,30.0,30.0,30.0,P1.0,1,0.06,6.534e-07,2.819e-06,9.989208e-04,0.6777317462,0.68855676,0.68968473,0.68855676,-0.001128,1,warm
3.0,3.0,3.0,29.0,29.0,29.0,P1.0,1,0.06,6.348e-07,2.916e-06,9.989197e-04,0.6777317920,0.68855681,0.68968477,0.68855681,-0.001128,1,warm
3.0,3.0,3.0,28.0,28.0,28.0,P1.0,1,0.06,6.161e-07,3.020e-06,9.989184e-04,0.6777318407,0.68855687,0.68968481,0.68855687,-0.001128,1,warm
3.0,3.0,3.0,27.0,27.0,27.0,P1.0,1,0.06,5.975e-07,3.132e-06,9.989171e-04,0.6777318926,0.68855693,0.68968486,0.68855693,-0.001128,1,warm
3.0,3.0,3.0,26.0,26.0,26.0,P1.0,1,0.06,5.788e-07,3.252e-06,9.989155e-04,0.6777319478,0.68855699,0.68968491,0.68855699,-0.001128,1,warm
3.0,3.0,3.0,25.0,25.0,25.0,P1.0,1,0.06,5.601e-07,3.383e-06,9.989139e-04,0.6777320069,0.68855706,0.68968496,0.68855706,-0.001128,1,warm
3.0,3.0,3.0,24.0,24.0,24.0,P1.0,1,0.06,5.413e-07,3.524e-06,9.989120e-04,0.6777320700,0.68855714,0.68968502,0.68855714,-0.001128,1,warm
3.0,3.0,3.0,23.0,23.0,23.0,P1.0,1,0.06,5.377e-07,3.677e-06,9.989100e-04,0.6777321378,0.68855722,0.68968508,0.68855722,-0.001128,1,warm
3.0,3.0,3.0,22.0,22.0,22.0,P1.0,1,0.06,5.366e-07,3.844e-06,9.989078e-04,0.6777322106,0.68855730,0.68968514,0.68855730,-0.001128,1,warm
3.0,3.0,3.0,21.0,21.0,21.0,P1.0,1,0.06,5.362e-07,4.027e-06,9.989053e-04,0.6777322891,0.68855740,0.68968522,0.68855740,-0.001128,1,warm
3.0,3.0,3.0,20.0,20.0,20.0,P1.0,1,0.06,5.367e-07,4.228e-06,9.989026e-04,0.6777323741,0.68855750,0.68968529,0.68855750,-0.001128,1,warm
3.0,3.0,3.0,19.0,19.0,19.0,P1.0,1,0.06,5.382e-07,4.451e-06,9.988996e-04,0.6777324662,0.68855761,0.68968538,0.68855761,-0.001128,1,warm
3.0,3.0,3.0,18.0,18.0,18.0,P1.0,1,0.06,5.409e-07,4.698e-06,9.988963e-04,0.6777325666,0.68855772,0.68968547,0.68855772,-0.001128,1,warm
3.0,3.0,3.0,17.0,17.0,17.0,P1.0,1,0.06,5.849e-07,4.974e-06,9.988927e-04,0.6777326763,0.68855786,0.68968558,0.68855786,-0.001128,1,warm
3.0,3.0,3.0,16.0,16.0,16.0,P1.0,1,0.06,6.547e-07,5.285e-06,9.988886e-04,0.6777327968,0.68855800,0.68968569,0.68855800,-0.001128,1,warm
3.0,3.0,3.0,15.0,15.0,15.0,P1.0,1,0.06,7.376e-07,5.638e-06,9.988840e-04,0.6777329299,0.68855816,0.68968582,0.68855816,-0.001128,1,warm
3.0,3.0,3.0,14.0,14.0,14.0,P1.0,1,0.06,8.371e-07,6.040e-06,9.988789e-04,0.6777330777,0.68855834,0.68968596,0.68855834,-0.001128,1,warm
3.0,3.0,3.0,13.0,13.0,13.0,P1.0,1,0.06,9.581e-07,6.505e-06,9.988731e-04,0.6777332428,0.68855854,0.68968613,0.68855854,-0.001128,1,warm
3.0,3.0,3.0,12.0,12.0,12.0,P1.0,2,0.09,9.244e-07,7.047e-06,9.988607e-04,0.6777336399,0.68855898,0.68968645,0.68855898,-0.001127,1,warm
3.0,3.0,3.0,11.0,11.0,11.0,P1.0,2,0.09,9.827e-07,7.688e-06,9.988476e-04,0.6777340385,0.68855944,0.68968676,0.68855944,-0.001127,1,warm
3.0,3.0,3.0,10.0,10.0,10.0,P1.0,4,0.14,9.671e-07,8.456e-06,9.988217e-04,0.6777348202,0.68856029,0.68968729,0.68856029,-0.001127,1,warm
3.0,3.0,3.0,9.0,9.0,9.0,P1.0,4,0.15,9.903e-07,9.396e-06,9.987964e-04,0.6777355052,0.68856106,0.68968782,0.68856106,-0.001127,1,warm
3.0,3.0,3.0,8.0,8.0,8.0,P1.0,6,0.20,9.675e-07,1.057e-05,9.987595e-04,0.6777364953,0.68856215,0.68968855,0.68856215,-0.001126,1,warm
3.0,3.0,3.0,7.0,7.0,7.0,P1.0,8,0.27,9.499e-07,1.208e-05,9.987125e-04,0.6777377121,0.68856349,0.68968947,0.68856349,-0.001126,1,warm
3.0,3.0,3.0,6.0,6.0,6.0,P1.0,10,0.32,9.673e-07,1.409e-05,9.986533e-04,0.6777392497,0.68856520,0.68969068,0.68856520,-0.001125,1,warm
3.0,3.0,3.0,5.0,5.0,5.0,P1.0,24,0.73,9.999e-07,1.691e-05,9.985459e-04,0.6777419407,0.68856812,0.68969283,0.68856812,-0.001125,1,warm
3.0,3.0,3.0,4.0,4.0,4.0,P1.0,37,1.11,9.927e-07,2.114e-05,9.984033e-04,0.6777457461,0.68857225,0.68969601,0.68857225,-0.001124,1,warm
3.0,3.0,3.0,3.0,3.0,3.0,P1.0,52,1.57,9.976e-07,2.819e-05,9.981767e-04,0.6777517187,0.68857878,0.68970097,0.68857878,-0.001122,1,warm
3.01,3.01,3.01,3.0,3.0,3.0,P1.0,131,3.92,9.918e-07,2.989e-05,1.000913e-03,0.6777974598,0.68869254,0.68983399,0.68869254,-0.001141,1,warm
3.0199999999999996,3.0199999999999996,3.0199999999999996,3.0,3.0,3.0,P1.0,151,4.58,9.931e-07,3.046e-05,1.003374e-03,0.6778248870,0.68878794,0.68994819,0.68878794,-0.001160,1,warm
3.0299999999999994,3.0299999999999994,3.0299999999999994,3.0,3.0,3.0,P1.0,187,5.62,9.984e-07,1.927e-05,1.005596e-03,0.6778441698,0.68887487,0.69005326,0.68887487,-0.001178,1,warm
3.039999999999999,3.039999999999999,3.039999999999999,3.0,3.0,3.0,P1.0,221,6.66,9.916e-07,3.769e-05,1.007728e-03,0.6778562844,0.68895427,0.69015001,0.68895427,-0.001196,1,warm
3.049999999999999,3.049999999999999,3.049999999999999,3.0,3.0,3.0,P1.0,269,8.05,9.929e-07,3.139e-05,1.009657e-03,0.6778602915,0.68902518,0.69023755,0.68902518,-0.001212,1,warm
3.0599999999999987,3.0599999999999987,3.0599999999999987,3.0,3.0,3.0,P1.0,350,10.38,9.934e-07,4.401e-04,1.009426e-03,0.6778565121,0.68908785,0.69031626,0.68908785,-0.001228,1,warm
3.0699999999999985,3.0699999999999985,3.0699999999999985,3.0,3.0,3.0,P1.0,537,15.87,9.962e-07,1.973e-04,1.010514e-03,0.6778469234,0.68914413,0.69038849,0.68914413,-0.001244,1,warm
3.089999999999998,3.089999999999998,3.089999999999998,3.0,3.0,3.0,P1.0,1171,35.20,9.881e-07,3.674e-04,9.722379e-04,0.6777462980,0.68916764,0.69045675,0.68916764,-0.001289,1,warm
3.099999999999998,3.099999999999998,3.099999999999998,3.0,3.0,3.0,P1.0,228,6.85,9.946e-07,1.807e-03,9.745931e-04,0.6777015722,0.68918773,0.69048727,0.68918773,-0.001300,1,warm
3.1099999999999977,3.1099999999999977,3.1099999999999977,3.0,3.0,3.0,P1.0,228,6.79,9.834e-07,1.767e-03,9.769030e-04,0.6776465554,0.68919705,0.69050542,0.68919705,-0.001308,1,warm
3.1199999999999974,3.1199999999999974,3.1199999999999974,3.0,3.0,3.0,P1.0,224,6.66,9.788e-07,1.552e-03,9.793530e-04,0.6775721326,0.68918638,0.69050155,0.68918638,-0.001315,1,warm
3.1299999999999972,3.1299999999999972,3.1299999999999972,3.0,3.0,3.0,P1.0,240,7.24,9.972e-07,1.441e-03,9.821977e-04,0.6774816882,0.68915952,0.69047899,0.68915952,-0.001319,1,warm
3.139999999999997,3.139999999999997,3.139999999999997,3.0,3.0,3.0,P1.0,214,6.65,9.978e-07,1.383e-03,9.849172e-04,0.6773878503,0.68912839,0.69045088,0.68912839,-0.001322,1,warm
3.149999999999997,3.149999999999997,3.149999999999997,3.0,3.0,3.0,P1.0,217,6.85,9.933e-07,1.647e-03,9.876218e-04,0.6772810873,0.68908367,0.69040727,0.68908367,-0.001324,1,warm
3.1599999999999966,3.1599999999999966,3.1599999999999966,3.0,3.0,3.0,P1.0,220,6.82,9.904e-07,1.673e-03,9.904965e-04,0.6771609333,0.68902486,0.69034754,0.68902486,-0.001323,1,warm
3.1699999999999964,3.1699999999999964,3.1699999999999964,3.0,3.0,3.0,P1.0,224,6.96,9.916e-07,6.632e-04,9.934711e-04,0.6770273012,0.68895181,0.69027150,0.68895181,-0.001320,1,warm
3.179999999999996,3.179999999999996,3.179999999999996,3.0,3.0,3.0,P1.0,229,7.17,9.958e-07,1.004e-03,9.965231e-04,0.6768800468,0.68886431,0.69017887,0.68886431,-0.001315,1,warm
3.189999999999996,3.189999999999996,3.189999999999996,3.0,3.0,3.0,P1.0,236,7.38,9.931e-07,3.737e-04,9.995530e-04,0.6767189904,0.68876213,0.69006935,0.68876213,-0.001307,1,warm
3.1999999999999957,3.1999999999999957,3.1999999999999957,3.0,3.0,3.0,P1.0,244,7.64,9.987e-07,4.290e-04,1.002711e-03,0.6765444057,0.68864549,0.68994309,0.68864549,-0.001298,1,warm
3.2099999999999955,3.2099999999999955,3.2099999999999955,3.0,3.0,3.0,P1.0,254,7.89,9.996e-07,1.166e-04,1.005883e-03,0.6763551700,0.68851317,0.68979876,0.68851317,-0.001286,1,warm
3.2199999999999953,3.2199999999999953,3.2199999999999953,3.0,3.0,3.0,P1.0,267,8.26,9.990e-07,7.003e-05,1.009172e-03,0.6761515333,0.68836538,0.68963649,0.68836538,-0.001271,1,warm
3.229999999999995,3.229999999999995,3.229999999999995,3.0,3.0,3.0,P1.0,284,8.77,9.974e-07,4.580e-05,1.012333e-03,0.6759333200,0.68820187,0.68945593,0.68820187,-0.001254,1,warm
3.239999999999995,3.239999999999995,3.239999999999995,3.0,3.0,3.0,P1.0,307,9.41,9.970e-07,1.189e-04,1.015570e-03,0.6757003371,0.68802237,0.68925673,0.68802237,-0.001234,1,warm
3.2499999999999947,3.2499999999999947,3.2499999999999947,3.0,3.0,3.0,P1.0,341,10.51,9.962e-07,1.133e-04,1.018813e-03,0.6754524023,0.68782662,0.68903853,0.68782662,-0.001212,1,warm
3.2599999999999945,3.2599999999999945,3.2599999999999945,3.0,3.0,3.0,P1.0,207,6.35,9.973e-07,4.822e-05,1.020014e-03,0.6752186937,0.68764334,0.68883552,0.68764334,-0.001192,1,warm
3.2699999999999942,3.2699999999999942,3.2699999999999942,3.0,3.0,3.0,P1.0,383,11.76,9.953e-07,3.379e-05,1.023454e-03,0.6749366750,0.68741071,0.68857436,0.68741071,-0.001164,1,warm
3.279999999999994,3.279999999999994,3.279999999999994,3.0,3.0,3.0,P1.0,537,16.36,9.978e-07,2.525e-05,1.026935e-03,0.6746422829,0.68716420,0.68829647,0.68716420,-0.001132,1,warm
3.289999999999994,3.289999999999994,3.289999999999994,3.0,3.0,3.0,P1.0,1903,57.81,9.876e-07,5.869e-05,1.045356e-03,0.6743413463,0.68690735,0.68801269,0.68690735,-0.001105,1,warm
3.2999999999999936,3.2999999999999936,3.2999999999999936,3.0,3.0,3.0,P1.0,180,5.51,9.863e-07,1.445e-05,1.048850e-03,0.6740088722,0.68661942,0.68768618,0.68661942,-0.001067,1,warm
3.3099999999999934,3.3099999999999934,3.3099999999999934,3.0,3.0,3.0,P1.0,172,5.30,9.904e-07,7.265e-05,1.052093e-03,0.6736678402,0.68632134,0.68734646,0.68632134,-0.001025,1,warm
3.319999999999993,3.319999999999993,3.319999999999993,3.0,3.0,3.0,P1.0,173,5.31,9.853e-07,7.857e-06,1.055391e-03,0.6733099759,0.68600455,0.68698444,0.68600455,-0.000980,1,warm
3.329999999999993,3.329999999999993,3.329999999999993,3.0,3.0,3.0,P1.0,175,5.38,9.862e-07,4.889e-05,1.058733e-03,0.6729360117,0.68566969,0.68660071,0.68566969,-0.000931,1,warm
3.3399999999999928,3.3399999999999928,3.3399999999999928,3.0,3.0,3.0,P1.0,178,5.44,9.811e-07,1.789e-04,1.062117e-03,0.6725459479,0.68531668,0.68619507,0.68531668,-0.000878,1,warm
3.3499999999999925,3.3499999999999925,3.3499999999999925,3.0,3.0,3.0,P1.0,181,5.71,9.907e-07,2.012e-04,1.065539e-03,0.6721398815,0.68494552,0.68576742,0.68494552,-0.000822,1,warm
3.3599999999999923,3.3599999999999923,3.3599999999999923,3.0,3.0,3.0,P1.0,173,5.40,9.940e-07,8.799e-05,1.069255e-03,0.6716907569,0.68452757,0.68528966,0.68452757,-0.000762,1,warm
3.369999999999992,3.369999999999992,3.369999999999992,3.0,3.0,3.0,P1.0,190,5.80,9.966e-07,1.613e-04,1.072735e-03,0.6712518356,0.68411891,0.68481639,0.68411891,-0.000697,1,warm
3.379999999999992,3.379999999999992,3.379999999999992,3.0,3.0,3.0,P1.0,198,6.14,9.936e-07,1.211e-04,1.076238e-03,0.6707984841,0.68369343,0.68432227,0.68369343,-0.000629,1,warm
3.429999999999991,3.429999999999991,3.429999999999991,3.0,3.0,3.0,P1.0,336,10.42,9.866e-07,1.998e-04,1.097235e-03,0.6682617405,0.68125383,0.68147338,0.68125383,-0.000220,1,warm
3.4399999999999906,3.4399999999999906,3.4399999999999906,3.0,3.0,3.0,P1.0,183,5.62,9.922e-07,2.397e-05,1.101148e-03,0.6677194258,0.68072287,0.68084756,0.68072287,-0.000125,1,warm
3.4499999999999904,3.4499999999999904,3.4499999999999904,3.0,3.0,3.0,P1.0,224,6.89,9.868e-07,3.387e-04,1.104985e-03,0.6671610125,0.68017271,0.68019793,0.68017271,-0.000025,1,warm
3.0799999999999983,3.0799999999999983,3.0799999999999983,3.0,3.0,3.0,NK,1,22.36,4.195e-04,4.195e-04,nan,0.6420070457,0.65420970,0.64448362,0.65420815,0.009726,1,warm
3.3899999999999917,3.3899999999999917,3.3899999999999917,3.0,3.0,3.0,NK,1,23.80,8.685e-04,8.685e-04,nan,0.6321091872,0.64500445,0.63313102,0.64500334,0.011873,1,warm
3.3999999999999915,3.3999999999999915,3.3999999999999915,3.0,3.0,3.0,NK,1,23.49,3.785e-04,3.785e-04,7.326832e-02,0.6319897789,0.64488561,0.63316867,0.64488649,0.011717,1,warm
3.4099999999999913,3.4099999999999913,3.4099999999999913,3.0,3.0,3.0,NK,1,23.45,6.826e-04,6.826e-04,6.493424e-02,0.6320005118,0.64491232,0.63329727,0.64491022,0.011615,1,warm
3.419999999999991,3.419999999999991,3.419999999999991,3.0,3.0,3.0,NK,1,23.30,3.973e-04,3.973e-04,8.040338e-02,0.6319473028,0.64486895,0.63338379,0.64486777,0.011485,1,warm
3.45999999999999,3.45999999999999,3.45999999999999,3.0,3.0,3.0,NK,1,23.30,5.008e-04,5.008e-04,8.545688e-02,0.6316231118,0.64456560,0.63362002,0.64456546,0.010946,1,warm
3.46999999999999,3.46999999999999,3.46999999999999,3.0,3.0,3.0,NK,1,22.37,9.997e-04,9.997e-04,9.949729e-02,0.6315283230,0.64447485,0.63368328,0.64446670,0.010792,1,warm
3.4999999999999893,3.4999999999999893,3.4999999999999893,3.0,3.0,3.0,NK,1,24.04,8.585e-04,8.585e-04,8.974367e-02,0.6313835849,0.64433195,0.63394159,0.64432819,0.010390,1,warm
3.509999999999989,3.509999999999989,3.509999999999989,3.0,3.0,3.0,NK,1,24.56,8.666e-04,8.666e-04,1.010216e-01,0.6312796955,0.64422069,0.63399876,0.64421815,0.010222,1,warm
3.5299999999999887,3.5299999999999887,3.5299999999999887,3.0,3.0,3.0,NK,1,25.07,8.339e-04,8.339e-04,9.466597e-02,0.6310497160,0.64397292,0.63405550,0.64398397,0.009917,1,warm
3.559999999999988,3.559999999999988,3.559999999999988,3.0,3.0,3.0,NK,1,24.87,9.769e-04,9.769e-04,1.221015e-01,0.6309228305,0.64383975,0.63432969,0.64383730,0.009510,1,warm
